CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
23058,,Michelle,A,Rivera,,6802 Spring Hill Road,,Burlingame,California,United States,94010,674-555-0137,9/15/1953,Graduate Degree,Management,F,S,1,2,0,3,92632
23059,,Spencer,,Price,,1709 P St.,,W. Linn,Oregon,United States,97068,403-555-0146,8/11/1953,Graduate Degree,Management,M,M,1,2,0,3,102601
23060,,Isabella,C,Long,,3068 All Ways,,Palo Alto,California,United States,94303,248-555-0133,6/6/1952,Partial College,Professional,F,M,1,2,0,3,47939
23061,,Jeremiah,,Sanders,,3290 Lakewood Court,,National City,California,United States,91950,752-555-0160,12/26/1952,Partial College,Professional,M,M,1,2,0,3,52396
23062,,Natalie,,Reed,,1023 Hawkins Street,,Lebanon,Oregon,United States,97355,833-555-0176,9/10/1937,Graduate Degree,Management,F,M,1,2,0,3,97800
23063,,Jennifer,P,Thompson,,8782 Grenola Dr.,,Mill Valley,California,United States,94941,678-555-0173,4/16/1937,Graduate Degree,Management,F,M,1,2,0,3,114150
23064,,Alexander,S,Rodriguez,,216 Arnold Drive,,Bellingham,Washington,United States,98225,550-555-0130,5/17/1937,Graduate Degree,Management,M,S,1,2,0,3,117481
23065,,Derek,,Nath,,1300 Zartop Street,,Bellingham,Washington,United States,98225,892-555-0114,5/21/1937,Graduate Degree,Management,M,M,1,2,0,3,118215
23066,,Austin,M,Lal,,9214 Birch Park Rd,,Bellflower,California,United States,90706,541-555-0141,2/14/1937,Graduate Degree,Management,M,M,1,2,0,3,111013
23067,,Kelli,M,Pal,,7450 Olivera Rd,,Burlingame,California,United States,94010,957-555-0193,2/4/1938,Graduate Degree,Management,F,M,1,2,0,3,91768
23068,,Ryan,R,Shan,,5630 Icicle Circle,,Chula Vista,California,United States,91910,487-555-0198,8/12/1939,Graduate Degree,Management,M,M,1,2,0,3,109563
23069,,Anna,R,Gray,,346 Sunshine,,Berkeley,California,United States,94704,657-555-0197,10/28/1940,Graduate Degree,Management,F,M,1,2,0,5,99918
23070,,Natalie,A,Hall,,9975 Rose Dr.,,Victoria,British Columbia,Canada,V8V,846-555-0148,11/4/1940,Graduate Degree,Management,F,M,0,2,0,5,85184
23071,,Haley,,Gonzales,,9950 Edward Ave,,Concord,California,United States,94519,870-555-0130,6/8/1940,Graduate Degree,Management,F,M,0,2,0,5,112988
23072,,Toni,,Srini,,482 ViewPoint Court,,Bellingham,Washington,United States,98225,574-555-0150,4/19/1940,Bachelors ,Management,F,M,1,2,0,4,82352
23073,,Christian,,Griffin,,2103 Baldwin Dr,,Puyallup,Washington,United States,98371,585-555-0172,10/18/1940,Bachelors ,Management,M,M,1,2,0,4,137259
23074,,Megan,N,Flores,,2129 Acacia Drive,,Royal Oak,British Columbia,Canada,V8X,347-555-0187,6/15/1941,Bachelors ,Management,F,S,0,2,0,4,66618
23075,,Rebekah,,Sandberg,,8650 Mt. Hamilton Dr.,# 112,Bellflower,California,United States,90706,607-555-0145,4/19/1941,Graduate Degree,Management,F,M,1,2,0,3,99885
23076,,Adrian,E,Brooks,,4827 Seawind Dr.,,Beverly Hills,California,United States,90210,540-555-0198,3/9/1941,Graduate Degree,Management,M,M,1,2,0,3,114230
21355,,Mya,N,Diaz,,5842 Standing Grove Dr.,,Marysville,Washington,United States,98270,166-555-0170,8/19/1941,Graduate Degree,Management,F,M,1,2,0,3,105846
23078,,Julio,J,Hernandez,,6804 Alovera Road,,Findon,South Australia,Australia,5023,1 (11) 500 555-0148,6/17/1947,Partial High School,Clerical,M,M,1,2,1,2,22006
23079,Ms.,Justine,J.,Ryan,,2342 Tahoe Place,,Warrnambool,Victoria,Australia,3280,498-555-0100,11/11/1947,Partial College,Clerical,F,S,0,2,0,2,35749
23080,,Jocelyn,,Barnes,,1905 July Loop,,Lemon Grove,California,United States,91945,137-555-0153,3/9/1978,Partial College,Skilled Manual,F,S,1,2,0,0,69921
23081,,Brandon,,Powell,,5551 Orinda Court,,Redwood City,California,United States,94063,258-555-0193,4/3/1978,Partial College,Skilled Manual,M,M,1,2,0,0,79695
23082,,Jonathan,,Williams,,2518 Kirkwood Dr.,,Spring Valley,California,United States,91977,905-555-0112,6/4/1978,Partial College,Skilled Manual,M,M,1,2,0,0,95091
23083,,Samuel,D,Smith,,5860 Alamo Way,,Burnaby,British Columbia,Canada,V3J 6Z3,132-555-0116,4/7/1977,Partial High School,Clerical,M,S,0,2,0,0,38660
23084,,Christian,L,Shan,,1000 Bidweld Street,,Haney,British Columbia,Canada,V2W 1W2,240-555-0110,10/28/1977,Partial High School,Clerical,M,S,0,2,0,0,56712
23085,,Ross,L,Subram,,4008 Charlotte Court,,Perth,South Australia,Australia,6006,1 (11) 500 555-0178,6/20/1948,High School,Skilled Manual,M,M,1,2,1,2,34011
23086,,Tracy,W,Lal,,9830 Santa Ana Dr.,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0175,9/9/1948,Partial High School,Clerical,F,M,1,2,1,2,29165
23087,,Clifford,,Martinez,,7725 Camel Pl.,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0157,12/8/1948,Partial High School,Clerical,M,M,1,2,1,2,30730
23088,,Wesley,L,Hu,,4051 Athene Drive,,Bellingham,Washington,United States,98225,858-555-0160,6/15/1977,Partial High School,Clerical,M,S,0,2,0,0,54399
23089,,Lucas,,Walker,,3395 Farm Bureau Rd,,Issaquah,Washington,United States,98027,174-555-0185,11/22/1977,Partial College,Skilled Manual,M,M,1,1,0,0,45846
23090,,Christopher,M,Lee,,9568 Gold Crest Ct.,,Lynnwood,Washington,United States,98036,129-555-0117,10/10/1977,Partial College,Skilled Manual,M,S,0,1,0,0,57034
23091,,Richard,,Peterson,,1538 Golden Meadow,,La Jolla,California,United States,92806,822-555-0135,2/6/1977,Partial College,Skilled Manual,M,S,0,2,0,0,100557
23092,,Gabrielle,M,Brooks,,2342 Peachwillow,,National City,California,United States,91950,820-555-0158,10/24/1977,Partial College,Skilled Manual,F,S,0,2,0,0,66260
23093,,Nathan,R,Parker,,6270 Pinecreek Way,,San Diego,California,United States,92102,313-555-0165,3/7/1977,Partial College,Skilled Manual,M,M,1,2,0,0,101745
23094,,Carolyn,,Gill,,2406 Kane Circle,,Melton,Victoria,Australia,3337,1 (11) 500 555-0151,12/26/1949,Partial High School,Clerical,F,M,1,2,1,2,11369
23095,,Gerald,,Patel,,1803 Potomac Dr.,,Perth,South Australia,Australia,6006,1 (11) 500 555-0118,11/22/1950,Partial High School,Clerical,M,M,1,2,1,2,21996
23096,,Ashlee,N,Chande,,P.O. Box No. 2513,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0114,5/26/1950,Partial High School,Clerical,F,M,1,2,1,2,29757
23097,,Tony,,Natsuhara,,2268 Cobblestone Ct,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0143,9/7/1950,Partial College,Clerical,M,S,0,2,0,3,34523
23098,,Pedro,E,Rubio,,5206 Damascus Loop,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1/16/1950,Partial College,Clerical,M,S,0,2,0,3,51445
23099,,Kristi,D,Suarez,,7900 Poncho St.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0156,11/5/1951,High School,Skilled Manual,F,S,0,2,0,3,36574
23100,,Christy,,Raje,,6694 Trasher Road,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0112,5/18/1952,High School,Skilled Manual,F,M,1,2,0,3,51734
23101,,Barbara,W,Lal,,8713 Live Oak Avenue,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0176,12/18/1952,High School,Skilled Manual,F,M,1,2,0,3,40091
23102,,Barbara,,Zeng,,1176 Oily Road,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0114,7/6/1952,High School,Skilled Manual,F,M,1,2,0,3,37453
23103,,Dwayne,T,Moreno,,1371 Rogers Ave,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0183,2/12/1953,Partial College,Skilled Manual,M,M,0,2,0,2,66000
23104,,Isabelle,W,Long,,1821 Corrinne Court,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0121,12/7/1953,Partial College,Skilled Manual,F,M,1,2,0,3,58750
23105,,Karl,M,Andersen,,133 Westwood Way,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0162,2/14/1954,Partial High School,Clerical,M,S,0,2,0,3,60205
23106,,Kathryn,L,Yuan,,8399 Garaventa Dr.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0169,9/17/1954,Partial College,Skilled Manual,F,M,1,2,0,2,56980
23107,,Michele,,Kumar,,1710 View Dr,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0116,11/9/1954,Partial College,Skilled Manual,F,M,1,2,0,2,75160
23108,,Savannah,L,Wright,,6091 Mountaire Parkway,,Everett,Washington,United States,98201,302-555-0114,12/19/1975,Partial College,Skilled Manual,F,S,1,2,0,0,49430
23109,,Lauren,E,Hughes,,502 Alexander Pl.,,Woodburn,Oregon,United States,97071,478-555-0174,12/1/1975,High School,Skilled Manual,F,S,1,2,0,0,45020
23110,,Mackenzie,,Gonzalez,,2878 San Miguel Circle,,Glendale,California,United States,91203,896-555-0123,9/26/1975,Partial College,Skilled Manual,F,S,0,2,0,0,60946
23111,,Sara,,Wright,,6732 Mill Road,,Lincoln Acres,California,United States,91950,585-555-0175,1/17/1975,Partial College,Skilled Manual,F,S,0,2,0,0,60370
23112,,James,C,Butler,,9039 North Spoonwood Court,,Daly City,California,United States,94015,901-555-0171,12/1/1974,High School,Skilled Manual,M,S,0,2,0,0,55247
23113,,Elijah,E,Powell,,7573 Star Dr,#5188,Shawnee,British Columbia,Canada,V9B 2C3,154-555-0176,10/9/1973,Partial College,Skilled Manual,M,S,1,2,0,0,92016
23114,,Caroline,D,Washington,,8752 Longview Rd,,Haney,British Columbia,Canada,V2W 1W2,107-555-0115,10/18/1973,Partial College,Skilled Manual,F,S,0,2,0,0,65208
23115,,Stephanie,,Nicholls,,528 West Way,,Chula Vista,California,United States,91910,416-555-0113,7/17/1976,Partial College,Professional,F,S,1,2,0,0,73101
23116,,Jerome,,Vazquez,,9652 Steven Drive,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0153,3/22/1955,High School,Skilled Manual,M,S,0,2,0,2,113529
23117,,Bruce,,Sanz,,1723 Richard Pl.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0131,2/25/1955,High School,Skilled Manual,M,M,1,2,0,2,104617
23118,,Monique,R,Moreno,,1874 Virginia Hills Dr.,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0112,2/10/1956,High School,Skilled Manual,F,M,1,2,0,2,85154
23119,,Gilbert,,Zhao,,7827 11th,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,3/11/1957,High School,Professional,M,S,1,2,0,2,93826
23120,,Javier,,Browning,,8501 Boatwright Ln.,,Findon,South Australia,Australia,5023,1 (11) 500 555-0141,12/15/1957,High School,Professional,M,S,0,2,0,2,84222
23122,,Colleen,,Zhou,,3396 Castle Rock Road,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0175,7/24/1959,Bachelors ,Management,F,S,0,4,1,4,136952
23123,,Zoe,,Kelly,,209 Mobile Lane,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0117,9/2/1959,Bachelors ,Management,F,S,0,4,1,4,133587
23124,,Cameron,T,Wang,,6730 Green Leaf Drive,,Beaverton,Oregon,United States,97005,602-555-0169,1/15/1973,Bachelors ,Management,M,S,0,1,0,0,120129
23125,,Madeline,,Scott,,515 Bayview Ct.,,Everett,Washington,United States,98201,807-555-0123,11/21/1973,Bachelors ,Management,F,S,0,1,0,0,105048
23126,,Carolyn,,Van,,5012 Bayshore Rd.,,Beverly Hills,California,United States,90210,357-555-0191,6/7/1974,Partial College,Professional,F,M,0,2,0,0,82557
23127,,Haley,M,Hughes,,95 RiverRock Dr.,,Burlingame,California,United States,94010,547-555-0132,9/9/1974,High School,Professional,F,M,0,2,0,0,77625
23128,,Dylan,J,Jai,,2687 Apollo Way,# 213,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0180,11/27/1959,Bachelors ,Management,M,M,1,0,2,2,171327
23129,,Misty,R,Ashe,,2702 North Ridge Dr.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0192,10/4/1959,Bachelors ,Management,F,M,1,1,2,4,152890
23130,,Lauren,T,Russell,,5669 Ironwood Way,,Daly City,California,United States,94015,161-555-0118,7/8/1966,Bachelors ,Management,F,S,0,4,2,2,132955
23131,,Caitlin,J,Peterson,,4220 Magnolia Ave,,Redmond,Washington,United States,98052,195-555-0150,2/2/1957,Partial High School,Skilled Manual,F,M,1,2,0,2,69816
23132,,Anthony,M,Lee,,9780 Ridgeview Dr.,,Santa Cruz,California,United States,95062,479-555-0112,9/11/1957,Partial High School,Skilled Manual,M,M,0,2,0,2,76324
23133,,Alexis,C,White,,8523 Rose Drive,,Long Beach,California,United States,90802,451-555-0113,12/11/1957,High School,Professional,F,M,1,2,0,2,76641
23134,,Alyssa,C,Robinson,,3839 Northgate Road,,Westminster,British Columbia,Canada,V3L 1H4,333-555-0186,4/1/1957,High School,Professional,F,M,1,2,0,2,71189
23135,,Dylan,D,Clark,,2730 Dewing Lane,,Berkeley,California,United States,94704,991-555-0143,3/3/1957,Partial College,Professional,M,M,1,0,2,3,89619
23136,,Stephanie,J,Peterson,,5300 East 88th Street,,Concord,California,United States,94519,813-555-0173,4/21/1957,Bachelors ,Management,F,S,0,0,1,2,100327
23137,,Chloe,C,Sanders,,2320 Wee Donegal,,Royal Oak,British Columbia,Canada,V8X,466-555-0127,10/23/1957,Bachelors ,Management,F,M,0,1,1,2,109728
23138,,Angela,,Peterson,,2140 Ambush Dr.,,Beverly Hills,California,United States,90210,492-555-0153,8/26/1957,Partial College,Professional,F,S,0,1,0,2,94668
23139,,Christian,,Yang,,8435 Kenmore,,Chula Vista,California,United States,91910,660-555-0176,6/16/1956,High School,Professional,M,S,0,2,0,2,90115
23140,,Tyler,A,Lee,,1544 Honey Court,,Burien,Washington,United States,98168,569-555-0131,8/21/1956,High School,Professional,M,M,1,2,0,2,84633
23141,,Katherine,M,Long,,7012 Silverado Drive,,W. Linn,Oregon,United States,97068,718-555-0170,10/5/1956,Partial College,Professional,F,M,1,2,0,3,78629
23142,,Cara,,Wu,,415 Courthouse Drive,,Beaverton,Oregon,United States,97005,833-555-0143,7/1/1956,Partial College,Professional,F,S,0,2,0,3,70995
23143,,Jada,S,Phillips,,9462 Rambling Rose Drive,Unit A,Issaquah,Washington,United States,98027,845-555-0183,3/25/1972,Bachelors ,Skilled Manual,F,M,1,0,1,1,52648
23144,,Zachary,A,Alexander,,6400 Yosemite Circle,,Marysville,Washington,United States,98270,373-555-0180,5/2/1972,Bachelors ,Skilled Manual,M,M,1,0,1,1,76484
23145,,Nichole,,Xie,,9166 Panoramic Ave.,,Concord,California,United States,94519,861-555-0190,9/24/1972,Graduate Degree,Professional,F,M,1,0,0,1,83353
23146,,Sarah,,Clark,,8840 Leonard Dr.,,Torrance,California,United States,90505,549-555-0158,8/18/1972,Graduate Degree,Professional,F,S,1,0,0,2,93788
23147,,Wyatt,P,Smith,,5256 Chickpea Ct.,,Newport Beach,California,United States,92625,561-555-0113,1/9/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,61868
23148,,Nathan,L,Ross,,316 Rambling Rose Ave,,Yakima,Washington,United States,98901,171-555-0176,7/27/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,55067
23149,,Brandi,M,Rubio,,6557 Jalalon Place,,Concord,California,United States,94519,871-555-0113,12/27/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,44518
23150,,Gabriella,,Allen,,5117 C Street,,Mill Valley,California,United States,94941,189-555-0124,6/21/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,49968
23151,,Michael,A,Brown,,7230 Berrellesa Street,,Milwaukie,Oregon,United States,97222,941-555-0135,7/8/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,52365
23152,,Michelle,,Howard,,4440 Keywood Ct,,Salem,Oregon,United States,97301,665-555-0143,3/5/1970,Bachelors ,Skilled Manual,F,M,1,1,1,1,52466
23153,,Jenna,M,Hill,,9416 Shadow Falls Drive,,Coronado,California,United States,92118,161-555-0182,2/15/1969,Bachelors ,Skilled Manual,F,M,1,1,1,1,58338
23154,,Connor,E,Phillips,,1261 Deerfield Dr.,,Walla Walla,Washington,United States,99362,104-555-0115,9/27/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,54821
23155,,Victoria,N,Hall,,5494 Roslyn Dr.,,Santa Cruz,California,United States,95062,801-555-0169,5/4/1969,Bachelors ,Skilled Manual,F,M,1,0,2,2,50903
23156,,Samantha,J,Barnes,,4810 Veronica Ct.,,Salem,Oregon,United States,97301,413-555-0191,6/7/1969,Graduate Degree,Professional,F,M,1,0,0,1,94398
23157,,Valerie,C,Gao,,7459 Oliveria Road,,Beaverton,Oregon,United States,97005,738-555-0132,5/11/1971,Graduate Degree,Professional,F,M,1,0,0,1,95595
23158,,Ana,L,Patterson,,2728 River Ash Court,,Marysville,Washington,United States,98270,184-555-0120,8/11/1971,Graduate Degree,Professional,F,M,0,0,0,1,92229
23159,,Dalton,,Phillips,,5697 Alovera Road,,Beverly Hills,California,United States,90210,636-555-0191,1/2/1971,Graduate Degree,Professional,M,M,1,0,0,2,125549
23160,,Aimee,,Huang,,8452 Green Street,,Burlingame,California,United States,94010,403-555-0189,1/13/1971,Graduate Degree,Professional,F,M,1,0,0,2,81998
23161,,Samuel,C,Scott,,7459 Oliveria Road,,Mill Valley,California,United States,94941,302-555-0110,5/11/1971,Graduate Degree,Professional,M,M,1,0,0,3,118300
23162,,Sarah,,Flores,,9428 Redrock Dr.,,Redwood City,California,United States,94063,818-555-0169,9/6/1971,Graduate Degree,Professional,F,S,1,0,0,3,93097
23163,,Madison,A,Ross,,7379 Rain Drop Circle,,Torrance,California,United States,90505,349-555-0182,7/23/1971,Graduate Degree,Professional,F,M,1,0,0,1,123679
23164,,Kyle,,Bryant,,6899 Jacqueline Way,,Metchosin,British Columbia,Canada,V9,578-555-0154,12/4/1969,Graduate Degree,Professional,M,S,0,0,0,1,104992
23165,,Natalie,M,Mitchell,,237 Rock Oak Road,,Woodland Hills,California,United States,91364,418-555-0153,4/4/1969,Graduate Degree,Professional,F,M,1,0,0,1,88423
23166,,Cody,,Ward,,3537 Pheasant Circle,,Grossmont,California,United States,91941,736-555-0194,1/9/1968,High School,Skilled Manual,M,S,1,3,4,4,60681
23167,,Hailey,C,Jenkins,,7562 Daylight Place,,Marysville,Washington,United States,98270,730-555-0181,7/6/1968,Bachelors ,Skilled Manual,F,S,1,0,2,2,89026
23168,,Mya,J,Hayes,,5375 Blue Ridge,,W. Linn,Oregon,United States,97068,625-555-0177,3/16/1968,Bachelors ,Skilled Manual,F,M,1,1,2,2,72931
23169,,Corey,T,Andersen,,5725 Glazier Drive,,Bellingham,Washington,United States,98225,183-555-0160,5/7/1968,Bachelors ,Skilled Manual,M,S,1,1,2,2,90289
23170,,Aaron,,Jai,,1683 Colfax Street,,Burbank,California,United States,91502,385-555-0145,9/14/1968,Bachelors ,Skilled Manual,M,S,0,1,2,2,103907
23171,,Ethan,,Griffin,,8991 Temple Court,,Coronado,California,United States,92118,669-555-0149,12/28/1967,Bachelors ,Professional,M,M,0,1,0,0,67984
23172,,Alexandra,C,Thomas,,5841 Westover Dr.,,Haney,British Columbia,Canada,V2W 1W2,401-555-0167,9/3/1970,Graduate Degree,Professional,F,M,1,0,0,1,110835
26863,,Alvin,,Chen,,1510 Sharon Dr.,,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0113,11/8/1977,High School,Manual,M,S,0,1,0,0,12354
23174,,Gloria,A,Gonzales,,7262 Pepperidge Way,,Beverly Hills,California,United States,90210,540-555-0172,4/13/1970,Graduate Degree,Professional,F,S,0,0,0,4,98978
23175,,Melanie,,Flores,,8914 Jam Way,,Redwood City,California,United States,94063,157-555-0168,12/13/1970,Graduate Degree,Professional,F,M,1,0,0,1,117527
23176,,Jesse,A,Ward,,6966 Eaker Way,,San Carlos,California,United States,94070,579-555-0186,5/2/1967,Bachelors ,Skilled Manual,M,M,1,1,2,2,58417
23177,,Savannah,,Richardson,,153 Kenston Dr,,Lake Oswego,Oregon,United States,97034,115-555-0196,6/8/1967,Bachelors ,Skilled Manual,F,S,0,1,2,2,39563
23178,,Dalton,,Morris,,1771 St. Germain Lane,,Port Orchard,Washington,United States,98366,623-555-0135,6/23/1967,Bachelors ,Skilled Manual,M,S,0,1,2,2,62776
23180,,Olivia,R,Cook,,8358 St. Helena Drive,,Marysville,Washington,United States,98270,193-555-0175,6/4/1966,Graduate Degree,Professional,F,S,0,0,0,0,106181
23181,,Evan,,Evans,,4555 Hackney Lane,,Bellingham,Washington,United States,98225,111-555-0168,9/13/1966,Graduate Degree,Professional,M,S,1,0,0,0,116174
23182,,Savannah,,Rivera,,5689 Greenwood Place,,El Cajon,California,United States,92020,804-555-0112,8/26/1966,Graduate Degree,Professional,F,M,0,0,0,0,86399
23183,,Megan,E,Davis,,4998 Tahoe Place,,Oakland,California,United States,94611,124-555-0158,10/16/1966,Graduate Degree,Professional,F,S,1,0,0,0,88466
23184,,Hailey,L,Carter,,Rykestr 2605,,Mill Valley,California,United States,94941,302-555-0198,9/13/1966,Graduate Degree,Professional,F,S,0,0,0,0,101450
23185,,Fernando,,Edwards,,302 Camelback Ct.,,Long Beach,California,United States,90802,382-555-0125,8/1/1966,Graduate Degree,Professional,M,M,1,0,0,4,114027
23186,,Jordan,,Young,,8342 Mt. Trinity Court,,Los Angeles,California,United States,90012,994-555-0148,12/5/1966,Graduate Degree,Professional,M,M,1,0,0,4,114959
23187,,Andy,C,Munoz,,872 Patterson Blvd.,,Bremerton,Washington,United States,98312,181-555-0143,11/10/1969,Graduate Degree,Professional,M,M,0,0,0,5,116369
23188,,Austin,M,Jai,,8065 Shakespeare Drive,,Port Orchard,Washington,United States,98366,578-555-0160,2/19/1969,Graduate Degree,Professional,M,S,1,2,5,5,116848
23189,,Megan,I,Moore,,4612 Merriewood Drive,,Torrance,California,United States,90505,838-555-0114,2/25/1969,Graduate Degree,Professional,F,M,0,0,0,3,131734
23190,,Nathaniel,,Ramirez,,3592 Del Monte Court,,Bellflower,California,United States,90706,694-555-0175,3/10/2021,Partial High School,Clerical,M,S,0,2,0,3,16382
23191,,Gilbert,,Raji,,1710 Bouncing Road,,Burien,Washington,United States,98168,502-555-0176,11/11/1965,Bachelors ,Professional,M,S,0,1,0,0,59922
23192,,Emily,E,Garcia,,8180 Loveridge Circle,,Palo Alto,California,United States,94303,300-555-0122,4/8/1965,Bachelors ,Professional,F,M,0,1,0,0,53784
23193,,Alexis,,Flores,,3936 Diablo View Road,,Ballard,Washington,United States,98107,920-555-0173,9/6/1965,Bachelors ,Skilled Manual,F,M,1,1,3,3,49397
23194,,Shelby,M,Cook,,8132 Twincreek Ct,,Daly City,California,United States,94015,415-555-0121,5/14/1965,Bachelors ,Skilled Manual,F,M,1,2,3,3,51166
23195,,Xavier,D,Mohamed,,1984 Village Pl.,,Portland,Oregon,United States,97205,827-555-0137,8/11/1965,Bachelors ,Skilled Manual,M,S,1,2,3,3,67018
23196,,Carlos,,Roberts,,1948 Marcia Dr.,,Vancouver,British Columbia,Canada,V7L 4J4,691-555-0112,11/26/1965,Bachelors ,Skilled Manual,M,S,0,2,3,3,64423
23197,,Cole,W,Cook,,7165 Foothill Way,,Los Angeles,California,United States,90012,757-555-0155,11/26/1965,Bachelors ,Skilled Manual,M,M,1,2,3,3,80209
23198,,Jacqueline,L,Sanders,,457 Longbrook Way,,Beaverton,Oregon,United States,97005,526-555-0114,9/9/1965,Bachelors ,Skilled Manual,F,S,0,2,3,3,63714
23199,,Brandon,,Hayes,,"1828, avenue de l«Europe",,Walla Walla,Washington,United States,99362,872-555-0124,11/25/1965,Bachelors ,Skilled Manual,M,M,1,2,3,3,77975
23200,,Grace,C,Rodriguez,,6984 Wardlow Lane,,Issaquah,Washington,United States,98027,158-555-0136,8/11/1965,Bachelors ,Skilled Manual,F,M,1,2,3,3,56000
23201,,Alyssa,L,Butler,,1796 Westbury Dr.,,Lincoln Acres,California,United States,91950,253-555-0112,7/9/1965,Bachelors ,Skilled Manual,F,S,0,2,3,3,60388
23202,,Terrance,G,Chandra,,6721 Baldwin Dr,,Bellingham,Washington,United States,98225,299-555-0171,11/17/1965,Bachelors ,Skilled Manual,M,M,1,3,3,3,58750
23203,,Dalton,,Jenkins,,7779 Mt. Hood Circle,,Renton,Washington,United States,98055,556-555-0131,4/2/1965,Bachelors ,Skilled Manual,M,S,0,1,4,4,57736
23204,,Katherine,C,Mitchell,,3014 Roanwood Way,,Spokane,Washington,United States,99202,301-555-0157,7/22/1964,Bachelors ,Professional,F,S,0,1,0,0,58168
23205,,Katherine,,Sanders,,5205 Sunview Terrace,,Burbank,California,United States,91502,942-555-0165,8/25/1964,Bachelors ,Professional,F,S,0,1,0,0,51408
23206,,Jackson,E,Lal,,3146 Cougar Way,,West Covina,California,United States,91791,336-555-0171,4/16/1964,Bachelors ,Professional,M,S,0,1,0,0,67816
23207,,Dalton,B,Baker,,570 Guerrero,,West Covina,California,United States,91791,305-555-0198,7/13/1964,Bachelors ,Skilled Manual,M,M,1,3,4,4,88211
23208,,Janet,S,Watson,,3847 Larch Ct,,Westminster,British Columbia,Canada,V3L 1E7,579-555-0139,7/6/2024,Graduate Degree,Professional,F,S,1,1,0,1,79224
23209,,Lucas,A,Lewis,,5531 Fremont Street,,Royal Oak,British Columbia,Canada,V8X,810-555-0171,6/4/1964,Bachelors ,Skilled Manual,M,S,1,2,2,4,97770
23210,,Timothy,K,Gray,,861 Meadowvale Court,,Concord,California,United States,94519,540-555-0165,11/23/1963,Bachelors ,Professional,M,M,1,2,2,4,107795
23211,,Rebekah,E,Kov‡r,,6345 Fox Way,,Beaverton,Oregon,United States,97005,541-555-0114,5/14/1963,Bachelors ,Professional,F,M,1,2,2,4,67320
23212,,James,W,Jones,,1141 Hale Court,,Fremont,California,United States,94536,145-555-0141,4/16/1968,Bachelors ,Professional,M,S,0,1,0,0,102452
23213,,Noah,,Green,,1825 Village Pl.,,Long Beach,California,United States,90802,335-555-0173,2/15/1968,Bachelors ,Professional,M,S,0,1,0,0,97687
23214,,Kaylee,W,James,,6781 San Jose Ave,,Lemon Grove,California,United States,91945,863-555-0157,11/21/1963,Bachelors ,Professional,F,M,1,2,2,4,85246
23215,,Juan,C,Richardson,,1754 D Mt. Hood Circle,,San Carlos,California,United States,94070,823-555-0147,10/17/1963,Bachelors ,Professional,M,M,0,4,2,4,101259
23216,,Kevin,C,Hall,,3879 Longview Rd.,,Woodland Hills,California,United States,91364,626-555-0123,3/7/1963,Graduate Degree,Professional,M,S,0,0,2,3,113736
23217,,Michelle,C,Morgan,,5617 Spice Terrace,,Palo Alto,California,United States,94303,507-555-0140,2/20/1963,Graduate Degree,Professional,F,S,1,0,2,3,102648
23218,,Alisha,,Gao,,HŸttenstr 1295,,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0172,5/25/1978,High School,Manual,F,S,1,1,0,0,45640
23219,Mrs.,Alyssa,,West,,301 Sandy Ln.,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0193,1/26/1974,High School,Manual,F,S,0,1,0,0,34575
